,text,tag
1731,hysterical,O
1732,campaign,O
1733,against,O
1734,it,O
1735,after,O
1736,Israeli,B-MISC
1737,television,O
1738,reported,O
1739,that,O
1740,Damascus,B-LOC
1741,had,O
1742,recently,O
1743,test,O
1744,fired,O
1745,a,O
1746,missile,O
1747,.,O
1748,It,O
1749,said,O
1750,its,O
1751,arms,O
1752,purchases,O
1753,were,O
1754,for,O
1755,defensive,O
1756,purposes,O
1757,.,O
1758,"""",O
1759,The,O
1760,message,O
1761,that,O
1762,we,O
1763,sent,O
1764,to,O
1765,(,O
1766,Syrian,B-MISC
1767,President,O
1768,Hafez,B-PER
1769,al-,I-PER
1770,),O
1771,Assad,B-PER
1772,is,O
1773,that,O
1774,Israel,B-LOC
1775,is,O
1776,ready,O
1777,at,O
1778,any,O
1779,time,O
1780,without,O
1781,preconditions,O
1782,to,O
1783,enter,O
1784,peace,O
1785,negotiations,O
1786,",",O
1787,"""",O
1788,Israeli,B-MISC
1789,Foreign,O
1790,Minister,O
1791,David,B-PER
1792,Levy,I-PER
1793,told,O
1794,Israel,B-ORG
1795,Radio,I-ORG
1796,in,O
1797,an,O
1798,interview,O
1799,.,O
1800,Tension,O
1801,has,O
1802,mounted,O
1803,since,O
1804,Israeli,B-MISC
1805,Prime,O
1806,Minister,O
1807,Benjamin,B-PER
1808,Netanyahu,I-PER
1809,took,O
1810,office,O
1811,in,O
1812,June,O
1813,vowing,O
1814,to,O
1815,retain,O
1816,the,O
1817,Golan,B-LOC
1818,Heights,I-LOC
1819,Israel,B-LOC
1820,captured,O
1821,from,O
1822,Syria,B-LOC
1823,in,O
1824,the,O
1825,1967,O
1826,Middle,B-LOC
1827,East,I-LOC
1828,war,O
1829,.,O
1830,Israeli-Syrian,B-MISC
1831,peace,O
1832,talks,O
1833,have,O
1834,been,O
1835,deadlocked,O
1836,over,O
1837,the,O
1838,Golan,B-LOC
1839,since,O
1840,1991,O
1841,despite,O
1842,the,O
1843,previous,O
1844,government,O
1845,'s,O
1846,willingness,O
1847,to,O
1848,make,O
1849,Golan,B-LOC
1850,concessions,O
1851,.,O
1852,Peace,O
1853,talks,O
1854,between,O
1855,the,O
1856,two,O
1857,sides,O
1858,were,O
1859,last,O
1860,held,O
1861,in,O
1862,February,O
1863,.,O
1864,"""",O
1865,The,O
1866,voices,O
1867,coming,O
1868,out,O
1869,of,O
1870,Damascus,B-LOC
1871,are,O
1872,bad,O
1873,",",O
1874,not,O
1875,good,O
1876,.,O
1877,The,O
1878,media,O
1879,...,O
1880,are,O
1881,full,O
1882,of,O
1883,expressions,O
1884,and,O
1885,declarations,O
1886,that,O
1887,must,O
1888,be,O
1889,worrying,O
1890,...,O
1891,this,O
1892,artificial,O
1893,atmosphere,O
1894,is,O
1895,very,O
1896,dangerous,O
1897,because,O
1898,those,O
1899,who,O
1900,spread,O
1901,it,O
1902,could,O
1903,become,O
1904,its,O
1905,prisoners,O
1906,",",O
1907,"""",O
1908,Levy,B-PER
1909,said,O
1910,.,O
1911,"""",O
1912,We,O
1913,expect,O
1914,from,O
1915,Syria,B-LOC
1916,",",O
1917,if,O
1918,its,O
1919,face,O
1920,is,O
1921,to,O
1922,peace,O
1923,",",O
1924,that,O
1925,it,O
1926,will,O
1927,answer,O
1928,Israel,B-LOC
1929,'s,O
1930,message,O
1931,to,O
1932,enter,O
1933,peace,O
1934,negotiations,O
1935,because,O
1936,that,O
1937,is,O
1938,our,O
1939,goal,O
1940,",",O
1941,"""",O
1942,he,O
1943,said,O
1944,.,O
1945,"""",O
1946,We,O
1947,do,O
1948,not,O
1949,want,O
1950,a,O
1951,war,O
1952,",",O
1953,God,B-PER
1954,forbid,O
1955,.,O
1956,No,O
1957,one,O
1958,benefits,O
1959,from,O
1960,wars,O
1961,.,O
1962,"""",O
1963,Israel,B-LOC
1964,'s,O
1965,Channel,B-ORG
1966,Two,I-ORG
1967,television,O
1968,said,O
1969,Damascus,B-LOC
1970,had,O
1971,sent,O
1972,a,O
1973,"""",O
1974,calming,O
1975,signal,O
1976,"""",O
1977,to,O
1978,Israel,B-LOC
1979,.,O
1980,It,O
1981,gave,O
1982,no,O
1983,source,O
1984,for,O
1985,the,O
1986,report,O
1987,.,O
1988,Netanyahu,B-PER
1989,and,O
1990,Levy,B-PER
1991,'s,O
1992,spokesmen,O
1993,said,O
1994,they,O
1995,could,O
1996,not,O
1997,confirm,O
1998,it,O
1999,.,O
2000,The,O
2001,television,O
2002,also,O
2003,said,O
2004,that,O
2005,Netanyahu,B-PER
2006,had,O
2007,sent,O
2008,messages,O
2009,to,O
2010,reassure,O
2011,Syria,B-LOC
2012,via,O
2013,Cairo,B-LOC
2014,",",O
2015,the,O
2016,United,B-LOC
2017,States,I-LOC
2018,and,O
2019,Moscow,B-LOC
2020,.,O
2021,Polish,B-MISC
2022,diplomat,O
2023,denies,O
2024,nurses,O
2025,stranded,O
2026,in,O
2027,Libya,B-LOC
2028,.,O
2029,TUNIS,B-LOC
2030,1996-08-22,O
2031,A,O
2032,Polish,B-MISC
2033,diplomat,O
2034,on,O
2035,Thursday,O
2036,denied,O
2037,a,O
2038,Polish,B-MISC
2039,tabloid,O
2040,report,O
2041,this,O
2042,week,O
2043,that,O
2044,Libya,B-LOC
2045,was,O
2046,refusing,O
2047,exit,O
2048,visas,O
2049,to,O
2050,100,O
2051,Polish,B-MISC
2052,nurses,O
2053,trying,O
2054,to,O
2055,return,O
2056,home,O
2057,after,O
2058,working,O
2059,in,O
2060,the,O
2061,North,B-MISC
2062,African,I-MISC
2063,country,O
2064,.,O
2065,"""",O
2066,This,O
2067,is,O
2068,not,O
2069,true,O
2070,.,O
2071,Up,O
2072,to,O
2073,today,O
2074,",",O
2075,we,O
2076,have,O
2077,no,O
2078,knowledge,O
2079,of,O
2080,any,O
2081,nurse,O
2082,stranded,O
2083,or,O
2084,kept,O
2085,in,O
2086,Libya,B-LOC
2087,without,O
2088,her,O
2089,will,O
2090,",",O
2091,and,O
2092,we,O
2093,have,O
2094,not,O
2095,received,O
2096,any,O
2097,complaint,O
2098,",",O
2099,"""",O
2100,the,O
2101,Polish,B-MISC
2102,embassy,O
2103,'s,O
2104,charge,O
2105,d'affaires,O
2106,in,O
2107,Tripoli,B-LOC
2108,",",O
2109,Tadeusz,B-PER
2110,Awdankiewicz,I-PER
2111,",",O
2112,told,O
2113,Reuters,B-ORG
2114,by,O
2115,telephone,O
2116,.,O
2117,Poland,B-LOC
2118,'s,O
2119,labour,O
2120,ministry,O
2121,said,O
2122,this,O
2123,week,O
2124,it,O
2125,would,O
2126,send,O
2127,a,O
2128,team,O
2129,to,O
2130,Libya,B-LOC
2131,to,O
2132,investigate,O
2133,",",O
2134,but,O
2135,Awdankiewicz,B-PER
2136,said,O
2137,the,O
2138,probe,O
2139,was,O
2140,prompted,O
2141,by,O
2142,some,O
2143,nurses,O
2144,complaining,O
2145,about,O
2146,their,O
2147,work,O
2148,conditions,O
2149,such,O
2150,as,O
2151,non-payment,O
2152,of,O
2153,their,O
2154,salaries,O
2155,.,O
2156,He,O
2157,said,O
2158,that,O
2159,there,O
2160,are,O
2161,an,O
2162,estimated,O
2163,800,O
2164,Polish,B-MISC
2165,nurses,O
2166,working,O
2167,in,O
2168,Libya,B-LOC
2169,.,O
2170,Two,O
2171,Iranian,B-MISC
2172,opposition,O
2173,leaders,O
2174,meet,O
2175,in,O
2176,Baghdad,B-LOC
2177,.,O
2178,Hassan,B-PER
2179,Hafidh,I-PER
2180,BAGHDAD,B-LOC
2181,1996-08-22,O
2182,An,O
2183,Iranian,B-MISC
2184,exile,O
2185,group,O
2186,based,O
2187,in,O
2188,Iraq,B-LOC
2189,vowed,O
2190,on,O
2191,Thursday,O
2192,to,O
2193,extend,O
2194,support,O
2195,to,O
2196,Iran,B-LOC
2197,'s,O
2198,Kurdish,B-MISC
2199,rebels,O
2200,after,O
2201,they,O
2202,were,O
2203,attacked,O
2204,by,O
2205,Iranian,B-MISC
2206,troops,O
2207,deep,O
2208,inside,O
2209,Iraq,B-LOC
2210,last,O
2211,month,O
2212,.,O
2213,A,O
2214,Mujahideen,B-ORG
2215,Khalq,I-ORG
2216,statement,O
2217,said,O
2218,its,O
2219,leader,O
2220,Massoud,B-PER
2221,Rajavi,I-PER
2222,met,O
2223,in,O
2224,Baghdad,B-LOC
2225,the,O
2226,Secretary-General,O
2227,of,O
2228,the,O
2229,Kurdistan,B-ORG
2230,Democratic,I-ORG
2231,Party,I-ORG
2232,of,I-ORG
2233,Iran,I-ORG
2234,(,O
2235,KDPI,B-ORG
2236,),O
2237,Hassan,B-PER
2238,Rastegar,I-PER
2239,on,O
2240,Wednesday,O
2241,and,O
2242,voiced,O
2243,his,O
2244,support,O
2245,to,O
2246,Iran,B-LOC
2247,'s,O
2248,rebel,O
2249,Kurds,B-MISC
2250,.,O
2251,"""",O
2252,Rajavi,B-MISC
2253,emphasised,O
2254,that,O
2255,the,O
2256,Iranian,B-MISC
2257,Resistance,B-ORG
2258,would,O
2259,continue,O
2260,to,O
2261,stand,O
2262,side,O
2263,by,O
2264,side,O
2265,with,O
2266,their,O
2267,Kurdish,B-MISC
2268,compatriots,O
2269,and,O
2270,the,O
2271,resistance,O
2272,movement,O
2273,in,O
2274,Iranian,B-LOC
2275,Kurdistan,I-LOC
2276,",",O
2277,"""",O
2278,it,O
2279,said,O
2280,.,O
2281,A,O
2282,spokesman,O
2283,for,O
2284,the,O
2285,group,O
2286,said,O
2287,the,O
2288,meeting,O
2289,"""",O
2290,signals,O
2291,a,O
2292,new,O
2293,level,O
2294,of,O
2295,cooperation,O
2296,between,O
2297,Mujahideen,B-ORG
2298,Khalq,I-ORG
2299,and,O
2300,the,O
2301,Iranian,B-MISC
2302,Kurdish,I-MISC
2303,oppositions,O
2304,"""",O
2305,.,O
2306,Iran,B-LOC
2307,heavily,O
2308,bombarded,O
2309,targets,O
2310,in,O
2311,northern,O
2312,Iraq,B-LOC
2313,in,O
2314,July,O
2315,in,O
2316,pursuit,O
2317,of,O
2318,KDPI,B-ORG
2319,guerrillas,O
2320,based,O
2321,in,O
2322,Iraqi,B-MISC
2323,Kurdish,I-MISC
2324,areas,O
2325,outside,O
2326,the,O
2327,control,O
2328,of,O
2329,the,O
2330,government,O
2331,in,O
2332,Baghdad,B-LOC
2333,.,O
2334,Iraqi,B-MISC
2335,Kurdish,I-MISC
2336,areas,O
2337,bordering,O
2338,Iran,B-LOC
2339,are,O
2340,under,O
2341,the,O
2342,control,O
2343,of,O
2344,guerrillas,O
2345,of,O
2346,the,O
2347,Iraqi,B-ORG
2348,Kurdish,I-ORG
2349,Patriotic,I-ORG
2350,Union,I-ORG
2351,of,I-ORG
2352,Kurdistan,I-ORG
2353,(,O
2354,PUK,B-ORG
2355,),O
2356,group,O
2357,.,O
2358,PUK,B-ORG
2359,and,O
2360,Iraq,B-LOC
2361,'s,O
2362,Kurdistan,B-ORG
2363,Democratic,I-ORG
2364,Party,I-ORG
2365,(,O
2366,KDP,B-ORG
2367,),O
2368,the,O
2369,two,O
2370,main,O
2371,Iraqi,B-MISC
2372,Kurdish,I-MISC
2373,factions,O
2374,",",O
2375,have,O
2376,had,O
2377,northern,O
2378,Iraq,B-LOC
2379,under,O
2380,their,O
2381,control,O
2382,since,O
2383,Iraqi,B-MISC
2384,forces,O
2385,were,O
2386,ousted,O
2387,from,O
2388,Kuwait,B-LOC
2389,in,O
2390,the,O
2391,1991,O
2392,Gulf,B-MISC
2393,War,I-MISC
2394,.,O
2395,Clashes,O
2396,between,O
2397,the,O
2398,two,O
2399,parties,O
2400,broke,O
2401,out,O
2402,at,O
2403,the,O
2404,weekend,O
2405,in,O
2406,the,O
2407,most,O
2408,serious,O
2409,fighting,O
2410,since,O
2411,a,O
2412,U.S.-sponsored,B-MISC
2413,ceasefire,O
2414,last,O
2415,year,O
2416,.,O
2417,Mujahideen,B-ORG
2418,Khalq,I-ORG
2419,said,O
2420,Iranian,B-MISC
2421,troops,O
2422,had,O
2423,also,O
2424,been,O
2425,shelling,O
2426,KDP,B-ORG
2427,positions,O
2428,in,O
2429,Qasri,B-LOC
2430,region,O
2431,in,O
2432,Suleimaniya,B-LOC
2433,province,O
2434,near,O
2435,the,O
2436,Iranian,B-MISC
2437,border,O
2438,over,O
2439,the,O
2440,last,O
2441,two,O
2442,days,O
2443,.,O
2444,It,O
2445,said,O
2446,about,O
2447,100,O
2448,Iraqi,B-MISC
2449,Kurds,I-MISC
2450,were,O
2451,killed,O
2452,or,O
2453,wounded,O
2454,in,O
2455,the,O
2456,attack,O
2457,.,O
2458,Both,O
2459,Iran,B-LOC
2460,and,O
2461,Turkey,B-LOC
2462,mount,O
2463,air,O
2464,and,O
2465,land,O
2466,strikes,O
2467,at,O
2468,targets,O
2469,in,O
2470,northern,O
2471,Iraq,B-LOC
2472,in,O
2473,pursuit,O
2474,of,O
2475,their,O
2476,own,O
2477,Kurdish,B-MISC
2478,rebels,O
2479,.,O
2480,A,O
2481,U.S.-led,B-MISC
2482,air,O
2483,force,O
2484,in,O
2485,southern,O
2486,Turkey,B-LOC
2487,protects,O
2488,Iraqi,B-MISC
2489,Kurds,I-MISC
2490,from,O
2491,possible,O
2492,attacks,O
2493,by,O
2494,Baghdad,B-LOC
2495,troops,O
2496,.,O
2497,Saudi,B-MISC
2498,riyal,O
2499,rates,O
2500,steady,O
2501,in,O
2502,quiet,O
2503,summer,O
2504,trade,O
2505,.,O
2506,MANAMA,B-LOC
2507,1996-08-22,O
2508,The,O
2509,spot,O
2510,Saudi,B-MISC
2511,riyal,O
2512,against,O
2513,the,O
2514,dollar,O
2515,and,O
2516,riyal,O
2517,interbank,O
2518,deposit,O
2519,rates,O
2520,were,O
2521,mainly,O
2522,steady,O
2523,this,O
2524,week,O
2525,in,O
2526,quiet,O
2527,summer,O
2528,trade,O
2529,",",O
2530,dealers,O
2531,in,O
2532,the,O
2533,kingdom,O
2534,said,O
2535,.,O
2536,"""",O
2537,There,O
2538,were,O
2539,no,O
2540,changes,O
2541,in,O
2542,Saudi,B-MISC
2543,riyal,O
2544,rates,O
2545,.,O
2546,The,O
2547,market,O
2548,was,O
2549,very,O
2550,quiet,O
2551,because,O
2552,of,O
2553,summer,O
2554,holidays,O
2555,",",O
2556,"""",O
2557,one,O
2558,dealer,O
2559,said,O
2560,.,O
2561,The,O
2562,spot,O
2563,riyal,O
2564,was,O
2565,put,O
2566,at,O
2567,3.7504,O
2568,/,O
2569,06,O
2570,to,O
2571,the,O
2572,dollar,O
2573,.,O
2574,One-month,B-MISC
2575,interbank,O
2576,deposits,O
2577,were,O
2578,at,O
2579,5-1/2,O
2580,",",O
2581,3/8,O
2582,percent,O
2583,",",O
2584,three,O
2585,months,O
2586,were,O
2587,5-5/8,O
2588,",",O
2589,1/2,O
2590,percent,O
2591,and,O
2592,six,O
2593,months,O
2594,were,O
2595,5-3/4,O
2596,",",O
2597,5/8,O
2598,percent,O
2599,.,O
2600,One-year,B-MISC
2601,funds,O
2602,were,O
2603,at,O
2604,six,O
2605,",",O
2606,5-7/8,O
2607,percent,O
2608,.,O
2609,Israel,B-LOC
2610,approves,O
2611,Arafat,B-PER
2612,'s,O
2613,flight,O
2614,to,O
2615,West,B-LOC
2616,Bank,I-LOC
2617,.,O
2618,JERUSALEM,B-LOC
2619,1996-08-22,O
2620,Israel,B-LOC
2621,gave,O
2622,Palestinian,B-MISC
2623,President,O
2624,Yasser,B-PER
2625,Arafat,I-PER
2626,permission,O
2627,on,O
2628,Thursday,O
2629,to,O
2630,fly,O
2631,over,O
2632,its,O
2633,territory,O
2634,to,O
2635,the,O
2636,West,B-LOC
2637,Bank,I-LOC
2638,",",O
2639,ending,O
2640,a,O
2641,brief,O
2642,Israeli-PLO,B-MISC
2643,crisis,O
2644,",",O
2645,an,O
2646,Arafat,B-PER
2647,adviser,O
2648,said,O
2649,.,O
2650,"""",O
2651,The,O
2652,problem,O
2653,is,O
2654,over,O
2655,.,O
2656,The,O
2657,president,O
2658,'s,O
2659,aircraft,O
2660,has,O
2661,received,O
2662,permission,O
2663,to,O
2664,pass,O
2665,through,O
2666,Israeli,B-MISC
2667,airspace,O
2668,but,O
2669,the,O
2670,president,O
2671,is,O
2672,not,O
2673,expected,O
2674,to,O
2675,travel,O
2676,to,O
2677,the,O
2678,West,B-LOC
2679,Bank,I-LOC
2680,before,O
2681,Monday,O
2682,",",O
2683,"""",O
2684,Nabil,B-PER
2685,Abu,I-PER
2686,Rdainah,I-PER
2687,told,O
2688,Reuters,B-ORG
2689,.,O
2690,Arafat,B-PER
2691,had,O
2692,been,O
2693,scheduled,O
2694,to,O
2695,meet,O
2696,former,O
2697,Israeli,B-MISC
2698,prime,O
2699,minister,O
2700,Shimon,B-PER
2701,Peres,I-PER
2702,in,O
2703,the,O
2704,West,B-LOC
2705,Bank,I-LOC
2706,town,O
2707,of,O
2708,Ramallah,B-LOC
2709,on,O
2710,Thursday,O
2711,but,O
2712,the,O
2713,venue,O
2714,was,O
2715,changed,O
2716,to,O
2717,Gaza,B-LOC
2718,after,O
2719,Israel,B-LOC
2720,denied,O
2721,flight,O
2722,clearance,O
2723,to,O
2724,the,O
2725,Palestinian,B-MISC
2726,leader,O
2727,'s,O
2728,helicopters,O
2729,.,O
2730,Palestinian,B-MISC
2731,officials,O
2732,accused,O
2733,right-wing,O
2734,Prime,O
2735,Minister,O
2736,Benjamin,B-PER
2737,Netanyahu,I-PER
2738,of,O
2739,trying,O
2740,to,O
2741,stop,O
2742,the,O
2743,Ramallah,B-LOC
2744,meeting,O
2745,by,O
2746,keeping,O
2747,Arafat,B-PER
2748,grounded,O
2749,.,O
2750,Arafat,B-PER
2751,subsequently,O
2752,cancelled,O
2753,a,O
2754,meeting,O
2755,between,O
2756,Israeli,B-MISC
2757,and,O
2758,PLO,B-ORG
2759,officials,O
2760,",",O
2761,on,O
2762,civilian,O
2763,affairs,O
2764,",",O
2765,at,O
2766,the,O
2767,Allenby,B-LOC
2768,Bridge,I-LOC
2769,crossing,O
2770,between,O
2771,Jordan,B-LOC
2772,and,O
2773,the,O
2774,West,B-LOC
2775,Bank,I-LOC
2776,.,O
2777,Abu,B-PER
2778,Rdainah,I-PER
2779,said,O
2780,Arafat,B-PER
2781,had,O
2782,decided,O
2783,against,O
2784,flying,O
2785,to,O
2786,the,O
2787,West,B-LOC
2788,Bank,I-LOC
2789,on,O
2790,Thursday,O
2791,",",O
2792,after,O
2793,Israel,B-LOC
2794,lifted,O
2795,the,O
2796,ban,O
2797,",",O
2798,because,O
2799,he,O
2800,had,O
2801,a,O
2802,busy,O
2803,schedule,O
2804,in,O
2805,Gaza,B-LOC
2806,and,O
2807,would,O
2808,not,O
2809,be,O
2810,free,O
2811,until,O
2812,Monday,O
2813,.,O
2814,Arafat,B-PER
2815,to,O
2816,meet,O
2817,Peres,B-PER
2818,in,O
2819,Gaza,B-LOC
2820,after,O
2821,flight,O
2822,ban,O
2823,.,O
2824,JERUSALEM,B-LOC
2825,1996-08-22,O
2826,Yasser,B-PER
2827,Arafat,I-PER
2828,will,O
2829,meet,O
2830,Shimon,B-PER
2831,Peres,I-PER
2832,in,O
2833,Gaza,B-LOC
2834,on,O
2835,Thursday,O
2836,after,O
2837,Palestinians,B-MISC
2838,said,O
2839,the,O
2840,right-wing,O
2841,Israeli,B-MISC
2842,government,O
2843,had,O
2844,barred,O
2845,the,O
2846,Palestinian,B-MISC
2847,leader,O
2848,from,O
2849,flying,O
2850,to,O
2851,the,O
2852,West,B-LOC
2853,Bank,I-LOC
2854,for,O
2855,talks,O
2856,with,O
2857,the,O
2858,former,O
2859,prime,O
2860,minister,O
2861,.,O
2862,"""",O
2863,The,O
2864,meeting,O
2865,between,O
2866,Peres,B-PER
2867,and,O
2868,Arafat,B-PER
2869,will,O
2870,take,O
2871,place,O
2872,at,O
2873,Erez,B-LOC
2874,checkpoint,O
2875,in,O
2876,Gaza,B-LOC
2877,and,O
2878,not,O
2879,in,O
2880,Ramallah,B-LOC
2881,as,O
2882,planned,O
2883,",",O
2884,"""",O
2885,Peres,B-PER
2886,',O
2887,office,O
2888,said,O
2889,.,O
2890,Palestinian,B-MISC
2891,officials,O
2892,said,O
2893,the,O
2894,Israeli,B-MISC
2895,government,O
2896,had,O
2897,barred,O
2898,Arafat,B-PER
2899,from,O
2900,overflying,O
2901,Israel,B-LOC
2902,in,O
2903,a,O
2904,Palestinian,B-MISC
2905,helicopter,O
2906,to,O
2907,the,O
2908,West,B-LOC
2909,Bank,I-LOC
2910,in,O
2911,an,O
2912,attempt,O
2913,to,O
2914,bar,O
2915,the,O
2916,meeting,O
2917,with,O
2918,Peres,B-PER
2919,.,O
2920,Israeli,B-MISC
2921,Prime,O
2922,Minister,O
2923,Benjamin,B-PER
2924,Netanyahu,I-PER
2925,has,O
2926,accused,O
2927,opposition,O
2928,leader,O
2929,Peres,B-PER
2930,",",O
2931,who,O
2932,he,O
2933,defeated,O
2934,in,O
2935,May,O
2936,elections,O
2937,",",O
2938,of,O
2939,trying,O
2940,to,O
2941,undermine,O
2942,his,O
2943,Likud,B-ORG
2944,government,O
2945,'s,O
2946,authority,O
2947,to,O
2948,conduct,O
2949,peace,O
2950,talks,O
2951,.,O
2952,Afghan,B-MISC
2953,UAE,B-LOC
2954,embassy,O
2955,says,O
2956,Taleban,B-MISC
2957,guards,O
2958,going,O
2959,home,O
2960,.,O
2961,Hilary,B-PER
2962,Gush,I-PER
2963,DUBAI,B-LOC
2964,1996-08-22,O
2965,Three,O
2966,Afghan,B-MISC
2967,guards,O
2968,brought,O
2969,to,O
2970,the,O
2971,United,B-LOC
2972,Arab,I-LOC
2973,Emirates,I-LOC
2974,last,O
2975,week,O
2976,by,O
2977,Russian,B-MISC
2978,hostages,O
2979,who,O
2980,escaped,O
2981,from,O
2982,the,O
2983,Taleban,B-MISC
2984,militia,O
2985,will,O
2986,return,O
2987,to,O
2988,Afghanistan,B-LOC
2989,in,O
2990,a,O
2991,few,O
2992,days,O
2993,",",O
2994,the,O
2995,Afghan,B-MISC
2996,embassy,O
2997,in,O
2998,Abu,B-LOC
2999,Dhabi,I-LOC
3000,said,O
3001,on,O
3002,Thursday,O
3003,.,O
3004,"""",O
3005,Our,O
3006,ambassador,O
3007,is,O
3008,in,O
3009,touch,O
3010,with,O
3011,the,O
3012,UAE,B-LOC
3013,foreign,O
3014,ministry,O
3015,.,O
3016,Their,O
3017,return,O
3018,to,O
3019,Afghanistan,B-LOC
3020,will,O
3021,take,O
3022,place,O
3023,in,O
3024,two,O
3025,or,O
3026,three,O
3027,days,O
3028,",",O
3029,"""",O
3030,an,O
3031,embassy,O
3032,official,O
3033,said,O
3034,.,O
3035,"""",O
3036,The,O
3037,embassy,O
3038,is,O
3039,issuing,O
3040,them,O
3041,travel,O
3042,documents,O
3043,for,O
3044,their,O
3045,return,O
3046,to,O
3047,their,O
3048,homeland,O
3049,.,O
3050,There,O
3051,is,O
3052,no,O
3053,objection,O
3054,to,O
3055,their,O
3056,travel,O
3057,",",O
3058,"""",O
3059,he,O
3060,added,O
3061,.,O
3062,The,O
3063,three,O
3064,Islamic,B-MISC
3065,Taleban,I-MISC
3066,guards,O
3067,were,O
3068,overpowered,O
3069,by,O
3070,seven,O
3071,Russian,B-MISC
3072,aircrew,O
3073,who,O
3074,escaped,O
3075,to,O
3076,UAE,B-LOC
3077,state,O
3078,Sharjah,B-LOC
3079,last,O
3080,Friday,O
3081,on,O
3082,board,O
3083,their,O
3084,own,O
3085,aircraft,O
3086,after,O
3087,a,O
3088,year,O
3089,in,O
3090,the,O
3091,captivity,O
3092,of,O
3093,Taleban,B-MISC
3094,militia,O
3095,in,O
3096,Kandahar,B-LOC
3097,in,O
3098,southern,O
3099,Afghanistan,B-LOC
3100,.,O
3101,The,O
3102,UAE,B-LOC
3103,said,O
3104,on,O
3105,Monday,O
3106,it,O
3107,would,O
3108,hand,O
3109,over,O
3110,the,O
3111,three,O
3112,to,O
3113,the,O
3114,International,B-ORG
3115,Red,I-ORG
3116,Crescent,I-ORG
3117,",",O
3118,possibly,O
3119,last,O
3120,Tuesday,O
3121,.,O
3122,It,O
3123,has,O
3124,since,O
3125,been,O
3126,silent,O
3127,on,O
3128,the,O
3129,issue,O
3130,.,O
3131,When,O
3132,asked,O
3133,whether,O
3134,the,O
3135,three,O
3136,guards,O
3137,would,O
3138,travel,O
3139,back,O
3140,to,O
3141,Kandahar,B-LOC
3142,or,O
3143,the,O
3144,Afghan,B-MISC
3145,capital,O
3146,Kabul,B-LOC
3147,",",O
3148,the,O
3149,embassy,O
3150,official,O
3151,said,O
3152,:,O
3153,"""",O
3154,That,O
3155,has,O
3156,not,O
3157,been,O
3158,decided,O
3159,",",O
3160,but,O
3161,possibly,O
3162,Kandahar,B-LOC
3163,.,O
3164,"""",O
3165,Kandahar,B-LOC
3166,is,O
3167,the,O
3168,headquarters,O
3169,of,O
3170,the,O
3171,opposition,O
3172,Taleban,B-MISC
3173,militia,O
3174,.,O
3175,Kabul,B-LOC
3176,is,O
3177,controlled,O
3178,by,O
3179,President,O
3180,Burhanuddin,B-PER
3181,Rabbani,I-PER
3182,'s,O
3183,government,O
3184,",",O
3185,which,O
3186,Taleban,B-MISC
3187,is,O
3188,fighting,O
3189,to,O
3190,overthrow,O
3191,.,O
3192,The,O
3193,embassy,O
3194,official,O
3195,said,O
3196,the,O
3197,three,O
3198,men,O
3199,",",O
3200,believed,O
3201,to,O
3202,be,O
3203,in,O
3204,their,O
3205,20s,O
3206,",",O
3207,were,O
3208,currently,O
3209,in,O
3210,Abu,B-LOC
3211,Dhabi,I-LOC
3212,.,O
3213,He,O
3214,did,O
3215,not,O
3216,elaborate,O
3217,.,O
3218,The,O
3219,Russians,B-MISC
3220,",",O
3221,working,O
3222,for,O
3223,the,O
3224,Aerostan,B-ORG
3225,firm,O
3226,in,O
3227,the,O
3228,Russian,B-MISC
3229,republic,O
3230,of,O
3231,Tatarstan,B-LOC
3232,",",O
3233,were,O
3234,taken,O
3235,hostage,O
3236,after,O
3237,a,O
3238,Taleban,B-MISC
3239,MiG-19,B-MISC
3240,fighter,O
3241,forced,O
3242,their,O
3243,cargo,O
3244,plane,O
3245,to,O
3246,land,O
3247,in,O
3248,August,O
3249,1995,O
3250,.,O
3251,Taleban,B-MISC
3252,said,O
3253,its,O
3254,shipment,O
3255,of,O
3256,ammunition,O
3257,from,O
3258,Albania,B-LOC
3259,was,O
3260,evidence,O
3261,of,O
3262,Russian,B-MISC
3263,military,O
3264,support,O
3265,for,O
3266,Rabbani,B-PER
3267,'s,O
3268,government,O
3269,.,O
3270,Moscow,B-LOC
3271,said,O
3272,the,O
3273,crew,O
3274,'s,O
3275,nationality,O
3276,was,O
3277,coincidental,O
3278,.,O
3279,Numerous,O
3280,diplomatic,O
3281,attempts,O
3282,to,O
3283,free,O
3284,the,O
3285,seven,O
3286,failed,O
3287,.,O
3288,The,O
3289,Russians,B-MISC
3290,",",O
3291,who,O
3292,said,O
3293,they,O
3294,overpowered,O
3295,the,O
3296,guards,O
3297,--,O
3298,two,O
3299,armed,O
3300,with,O
3301,Kalashnikov,B-MISC
3302,automatic,O
3303,rifles,O
3304,--,O
3305,while,O
3306,doing,O
3307,regular,O
3308,maintenance,O
3309,work,O
3310,on,O
3311,their,O
3312,Ilyushin,B-MISC
3313,76,I-MISC
3314,cargo,O
3315,plane,O
3316,last,O
3317,Friday,O
3318,",",O
3319,left,O
3320,the,O
3321,UAE,B-LOC
3322,capital,O
3323,Abu,B-LOC
3324,Dhabi,I-LOC
3325,for,O
3326,home,O
3327,on,O
3328,Sunday,O
3329,.,O
3330,Iraq,B-LOC
3331,'s,O
3332,Saddam,B-PER
3333,meets,O
3334,Russia,B-LOC
